Estimated Overall Performance
-------------------------------
Samples/s:                                     5897.5
Compute Samples/s:                             5897.5
Transmission Samples/s:                        5899.7
Active PEs:                                    79%
Compute Utilization:                           71%
+-------------------------------------------------------------------------------------------+-------------+-------------------+------------------------+------------+---------------------+
| Kernel Name                                                                               | Samples/s   | Compute Samples/s | Transmission Samples/s | Active PEs | Compute Utilization |
| fc59.fan_0.oned_fan.fanin0                                                                |     73784.7 |           85136.2 |                73784.7 |         16 |                  7% |
| attention31.compute_core.attn_in_fwd.attn_in_adapter_core                                 |     73784.7 |           73784.7 |                85136.2 |         10 |                  8% |
| fc15.fan_0.oned_fan.fanin0                                                                |     73784.7 |           85136.2 |                73784.7 |         16 |                  7% |
| attention51.fan_0.oned_fan.fanin0                                                         |     73784.7 |           94866.1 |                73784.7 |         22 |                  6% |
| fc68.fan_0.oned_fan.fanin0                                                                |     73784.7 |           85136.2 |                73784.7 |         16 |                  7% |
| fc21.fan_0.oned_fan.fanin0                                                                |     73784.7 |           85136.2 |                73784.7 |         16 |                  7% |
| attention45.compute_core.attn_in_fwd.attn_in_adapter_core                                 |     73784.7 |           73784.7 |                85136.2 |         10 |                  8% |
| fc49.fan_0.oned_fan.fanin0                                                                |     73784.7 |           94866.1 |                73784.7 |         22 |                  6% |
| attention38.fan_0.oned_fan.fanin0                                                         |     73784.7 |           85136.2 |                73784.7 |         16 |                  7% |
| fc23.compute_core.fc_postadapt.fcint_d.DTOS.DTOS                                          |     73784.7 |           73784.7 |                97656.2 |         31 |                  8% |
| fc5.compute_core.fc_postadapt.fcint_d                                                     |     73784.7 |           73784.7 |                97656.2 |         31 |                  8% |
| fc23.fan_0.oned_fan.fanin0                                                                |     73784.7 |           94866.1 |                73784.7 |         22 |                  6% |
| attention31.fan_0.oned_fan.fanin0                                                         |     73784.7 |           85136.2 |                73784.7 |         16 |                  7% |
| fc28.compute_core.fc_postadapt.fcint_d.DTOS.DTOS                                          |     73784.7 |           73784.7 |                97656.2 |         31 |                  8% |
| attention20.fan_0.oned_fan.fanin0                                                         |     73784.7 |           85136.2 |                73784.7 |         16 |                  7% |
| fc37.fan_0.oned_fan.fanin0                                                                |     73784.7 |           85136.2 |                73784.7 |         16 |                  7% |
| fc28.compute_core.fc_postadapt.fcint_d                                                    |     73784.7 |           73784.7 |                97656.2 |         31 |                  8% |
| attention37.compute_core.attn_in_fwd                                                      |     73784.7 |           73784.7 |                85136.2 |         10 |                  8% |
| fc45.fan_0.oned_fan.fanin0                                                                |     73784.7 |           85136.2 |                73784.7 |         16 |                  7% |
| attention10.fan_0.oned_fan.fanin0                                                         |     73784.7 |           94866.1 |                73784.7 |         22 |                  6% |
| attention15.fan_0.oned_fan.fanin0                                                         |     73784.7 |           94866.1 |                73784.7 |         22 |                  6% |
| fc23.compute_core.fc_postadapt.fcint_d                                                    |     73784.7 |           73784.7 |                97656.2 |         31 |                  8% |
| fc69.fan_0.oned_fan.fanin0                                                                |     73784.7 |           85136.2 |                73784.7 |         16 |                  7% |
| fc56.fan_0.oned_fan.fanin0                                                                |     73784.7 |           85136.2 |                73784.7 |         16 |                  7% |
| fc49.compute_core.fc_postadapt.fcint_d.DTOS.DTOS                                          |     73784.7 |           73784.7 |                97656.2 |         31 |                  8% |
| attention41.compute_core.attn_del                                                         |     77006.7 |           77006.7 |               118582.6 |         22 |                  8% |
| attention17.compute_core.attn_del                                                         |     77006.7 |           77006.7 |               118582.6 |         22 |                  8% |
| attention49.compute_core.attn_del                                                         |     77006.7 |           77006.7 |               118582.6 |         22 |                  8% |
| attention23.compute_core.attn_del                                                         |     77006.7 |           77006.7 |               118582.6 |         22 |                  8% |
| attention22.compute_core.attn_del                                                         |     77006.7 |           77006.7 |               118582.6 |         22 |                  8% |
| attention25.compute_core.attn_del                                                         |     77006.7 |           77006.7 |               118582.6 |         22 |                  8% |
| attention42.compute_core.attn_del                                                         |     77006.7 |           77006.7 |               118582.6 |         22 |                  8% |
| attention46.compute_core.attn_del                                                         |     77006.7 |           77006.7 |               118582.6 |         22 |                  8% |
| attention10.compute_core.attn_del                                                         |     77006.7 |           77006.7 |               118582.6 |         22 |                  8% |
| attention14.compute_core.attn_del                                                         |     77006.7 |           77006.7 |               118582.6 |         22 |                  8% |
| attention15.compute_core.attn_del                                                         |     77006.7 |           77006.7 |               118582.6 |         22 |                  8% |
| attention35.compute_core.attn_del                                                         |     77006.7 |           77006.7 |               118582.6 |         22 |                  8% |
| attention2.compute_core.attn_del                                                          |     77006.7 |           77006.7 |               118582.6 |         22 |                  8% |
| attention26.compute_core.attn_del                                                         |     77006.7 |           77006.7 |               118582.6 |         22 |                  8% |
| attention50.compute_core.attn_del                                                         |     77006.7 |           77006.7 |               118582.6 |         22 |                  8% |
| attention29.compute_core.attn_del                                                         |     77006.7 |           77006.7 |               118582.6 |         22 |                  8% |
| attention27.compute_core.attn_del                                                         |     77006.7 |           77006.7 |               118582.6 |         22 |                  8% |
| attention28.compute_core.attn_del                                                         |     77006.7 |           77006.7 |               118582.6 |         22 |                  8% |
| attention51.compute_core.attn_del                                                         |     77006.7 |           77006.7 |               118582.6 |         22 |                  8% |
| attention30.compute_core.attn_del                                                         |     77006.7 |           77006.7 |               118582.6 |         22 |                  8% |
| attention19.compute_core.attn_del                                                         |     77006.7 |           77006.7 |               118582.6 |         22 |                  8% |
| attention4.compute_core.attn_del                                                          |     77006.7 |           77006.7 |               118582.6 |         22 |                  8% |
| attention7.compute_core.attn_del                                                          |     77006.7 |           77006.7 |               118582.6 |         22 |                  8% |
| attention38.compute_core.attn_buf_rc                                                      |     77216.6 |           77216.6 |               150923.3 |         14 |                  8% |
| attention50.compute_core.attn_kvdelta_conv                                                |     77216.6 |           77216.6 |               207519.5 |         16 |                  8% |
| attention38.compute_core.fc_buf_rc                                                        |     77216.6 |           77216.6 |               150923.3 |         14 |                  8% |
| attention49.compute_core.attn_kvdelta_conv                                                |     77216.6 |           77216.6 |               207519.5 |         16 |                  8% |
| attention37.compute_core.attn_delta_conv                                                  |     77216.6 |           77216.6 |               207519.5 |         16 |                  8% |
| fc7.fan_0.oned_fan.fanin0                                                                 |     77216.6 |           77216.6 |                79055.1 |         13 |                  8% |
| attention45.compute_core.attn_delta_conv                                                  |     77216.6 |           77216.6 |               207519.5 |         16 |                  8% |
| attention41.compute_core.attn_delta_conv.CONVERSION0                                      |     77216.6 |           77216.6 |               207519.5 |          8 |                  8% |
| fc60.fan_0.oned_fan.fanin0                                                                |     77216.6 |           77216.6 |                79055.1 |         13 |                  8% |
| attention50.compute_core.attn_delta_conv.CONVERSION0                                      |     77216.6 |           77216.6 |               207519.5 |          8 |                  8% |
| attention40.compute_core.attn_delta_conv                                                  |     77216.6 |           77216.6 |               207519.5 |         16 |                  8% |
| fc27.fan_0.oned_fan.fanin0                                                                |     77216.6 |           77216.6 |                79055.1 |         13 |                  8% |
| fc54.compute_core.fc_preadapt.fcint.STOD                                                  |     77216.6 |           77216.6 |               207519.5 |          8 |                  8% |
| fc39.fan_0.oned_fan.fanin0                                                                |     77216.6 |           77216.6 |                79055.1 |         13 |                  8% |
| attention41.compute_core.attn_kvdelta_conv                                                |     77216.6 |           77216.6 |               207519.5 |         16 |                  8% |
| fc8.compute_core.fc_preadapt.fcint.STOD                                                   |     77216.6 |           77216.6 |               207519.5 |         32 |                  8% |
| attention31.compute_core.attn_delta_conv                                                  |     77216.6 |           77216.6 |               207519.5 |         16 |                  8% |
| attention42.compute_core.attn_kvdelta_conv                                                |     77216.6 |           77216.6 |               207519.5 |         16 |                  8% |
| attention42.compute_core.attn_delta_conv.CONVERSION0                                      |     77216.6 |           77216.6 |               207519.5 |          8 |                  8% |
| attention32.compute_core.attn_delta_conv                                                  |     77216.6 |           77216.6 |               207519.5 |         16 |                  8% |
| fc18.compute_core.fc_preadapt.fcint.STOD                                                  |     77216.6 |           77216.6 |               207519.5 |         32 |                  8% |
| fc41.compute_core.fc_preadapt.fcint.STOD                                                  |     77216.6 |           77216.6 |               207519.5 |          8 |                  8% |
| attention49.compute_core.attn_delta_conv.CONVERSION0                                      |     77216.6 |           77216.6 |               207519.5 |          8 |                  8% |
| attention38.compute_core.attn_delta_conv                                                  |     77216.6 |           77216.6 |               207519.5 |         16 |                  8% |
| fc53.fan_0.oned_fan.fanin0                                                                |     77216.6 |           77216.6 |                79055.1 |         13 |                  8% |
| attention20.compute_core.attn_delta_conv                                                  |     77216.6 |           77216.6 |               207519.5 |         16 |                  8% |
| fc42.fan_0.oned_fan.fanin0                                                                |     77216.6 |           77216.6 |                79055.1 |         13 |                  8% |
| attention47.compute_core.attn_delta_conv                                                  |     77216.6 |           77216.6 |               207519.5 |         16 |                  8% |
| fc17.fan_0.oned_fan.fanin0                                                                |     77216.6 |           77216.6 |                79055.1 |         13 |                  8% |
| fc14.compute_core.fc_preadapt.fcint.DTOS.DTOS                                             |     79055.1 |           79055.1 |               830078.1 |        128 |                  7% |
| fc14.compute_core.fc_preadapt.fcint.DTOS                                                  |     79055.1 |           79055.1 |               830078.1 |        128 |                  7% |
| fc52.compute_core.fc_preadapt.fcint.FIFO                                                  |     83007.8 |           83007.8 |               166015.6 |         52 |                  7% |
| layer_norm77.compute_core.beta.optimizer_bias.optimizer_bias_broadcast_gc                 |     83007.8 |           83007.8 |              3320312.5 |         32 |                  7% |
| fc48.compute_core.fc_preadapt.fcint.FIFO                                                  |     83007.8 |           83007.8 |               166015.6 |         52 |                  7% |
| layer_norm81.compute_core.lnorm.oned_lnorm_d.optimizer_gamma.optimizer_gamma_broadcast_gc |     83007.8 |           83007.8 |              3320312.5 |         32 |                  7% |
| fc4.compute_core.fc_preadapt.fcint.FIFO                                                   |     83007.8 |           83007.8 |               166015.6 |         52 |                  7% |
| layer_norm82.compute_core.beta.optimizer_bias.optimizer_bias_broadcast_gc                 |     83007.8 |           83007.8 |              3320312.5 |         32 |                  7% |
| layer_norm81.compute_core.beta.optimizer_bias.optimizer_bias_broadcast_gc                 |     83007.8 |           83007.8 |              3320312.5 |         32 |                  7% |
| layer_norm82.compute_core.lnorm.oned_lnorm_d.optimizer_gamma.optimizer_gamma_broadcast_gc |     83007.8 |           83007.8 |              3320312.5 |         32 |                  7% |
| fc50.compute_core.fc_preadapt.fcint.FIFO                                                  |     83007.8 |           83007.8 |               166015.6 |         52 |                  7% |
| layer_norm77.compute_core.lnorm.oned_lnorm_d.optimizer_gamma.optimizer_gamma_broadcast_gc |     83007.8 |           83007.8 |              3320312.5 |         32 |                  7% |
| emb2.compute_core.embed.optimizer_emb.optimizer_emb_gather_gc                             |     84644.5 |           84644.5 |                85161.8 |       3328 |                  7% |
| fc65.compute_core.fc_postadapt.fcint_d                                                    |     85136.2 |           85136.2 |               118582.6 |         37 |                  7% |
| fc25.compute_core.fc_postadapt.fcint_d.DTOS.DTOS                                          |     85136.2 |           85136.2 |               118582.6 |         37 |                  7% |
| fc25.compute_core.fc_postadapt.fcint_d.DTOS                                               |     85136.2 |           85136.2 |               118582.6 |         37 |                  7% |
| attention16.compute_core.fc_buf_rc                                                        |     85136.2 |           85136.2 |               184461.8 |         16 |                  7% |
| attention12.compute_core.fc_buf_rc                                                        |     85136.2 |           85136.2 |               184461.8 |         16 |                  7% |
| attention43.compute_core.attn_buf_rc                                                      |     85136.2 |           85136.2 |               184461.8 |         16 |                  7% |
| attention9.compute_core.fc_buf_rc                                                         |     85136.2 |           85136.2 |               184461.8 |         16 |                  7% |
| attention32.compute_core.kv_buf_rc.sk_1                                                   |     85136.2 |           85136.2 |               122974.5 |         10 |                  7% |
| fc32.compute_core.fc_preadapt.fcint.STOD                                                  |     85136.2 |           85136.2 |               237165.2 |         37 |                  7% |
| fc15.compute_core.fc_postadapt.fcint_d                                                    |     85136.2 |           85136.2 |               118582.6 |         37 |                  7% |
| attention18.compute_core.fc_buf_rc                                                        |     85136.2 |           85136.2 |               184461.8 |         16 |                  7% |
| fc68.compute_core.fc_postadapt.fcint_d                                                    |     85136.2 |           85136.2 |               118582.6 |         37 |                  7% |
| fc45.compute_core.fc_postadapt.fcint_d                                                    |     85136.2 |           85136.2 |               118582.6 |         37 |                  7% |
| fc65.compute_core.fc_postadapt.fcint_d.DTOS                                               |     85136.2 |           85136.2 |               118582.6 |         37 |                  7% |
| attention36.compute_core.fc_buf_rc                                                        |     85136.2 |           85136.2 |               184461.8 |         16 |                  7% |
| fc45.compute_core.fc_postadapt.fcint_d.DTOS.DTOS                                          |     85136.2 |           85136.2 |               118582.6 |         37 |                  7% |
| fc13.compute_core.fc_preadapt.fcint.STOD                                                  |     85136.2 |           85136.2 |               237165.2 |         37 |                  7% |
| fc3.compute_core.fc_postadapt.fcint_d.DTOS.DTOS                                           |     85136.2 |           85136.2 |               118582.6 |         37 |                  7% |
| fc11.compute_core.fc_postadapt.fcint_d.DTOS                                               |     85136.2 |           85136.2 |               118582.6 |         37 |                  7% |
| fc26.compute_core.fc_preadapt.fcint.STOD                                                  |     85136.2 |           85136.2 |               237165.2 |         37 |                  7% |
| fc63.compute_core.fc_postadapt.fcint_d.DTOS.DTOS                                          |     85136.2 |           85136.2 |               118582.6 |         37 |                  7% |
| attention8.compute_core.fc_buf_rc                                                         |     85136.2 |           85136.2 |               184461.8 |         16 |                  7% |
| attention24.compute_core.fc_buf_rc                                                        |     85136.2 |           85136.2 |               184461.8 |         16 |                  7% |
| fc11.compute_core.fc_postadapt.fcint_d                                                    |     85136.2 |           85136.2 |               118582.6 |         37 |                  7% |
| fc59.compute_core.fc_postadapt.fcint_d                                                    |     85136.2 |           85136.2 |               118582.6 |         37 |                  7% |
| attention39.compute_core.attn_buf_rc                                                      |     85136.2 |           85136.2 |               184461.8 |         16 |                  7% |
| attention21.compute_core.fc_buf_rc                                                        |     85136.2 |           85136.2 |               184461.8 |         16 |                  7% |
| attention44.compute_core.attn_buf_rc                                                      |     85136.2 |           85136.2 |               184461.8 |         16 |                  7% |
| attention33.compute_core.attn_buf_rc                                                      |     85136.2 |           85136.2 |               184461.8 |         16 |                  7% |
| fc25.compute_core.fc_postadapt.fcint_d                                                    |     85136.2 |           85136.2 |               118582.6 |         37 |                  7% |
| attention34.compute_core.attn_buf_rc                                                      |     85136.2 |           85136.2 |               184461.8 |         16 |                  7% |
| fc63.compute_core.fc_postadapt.fcint_d                                                    |     85136.2 |           85136.2 |               118582.6 |         37 |                  7% |
| attention52.compute_core.fc_buf_rc                                                        |     85136.2 |           85136.2 |               184461.8 |         16 |                  7% |
| fc15.compute_core.fc_postadapt.fcint_d.DTOS.DTOS                                          |     85136.2 |           85136.2 |               118582.6 |         37 |                  7% |
| attention40.compute_core.kv_buf_rc.sk_1                                                   |     85136.2 |           85136.2 |               122974.5 |         10 |                  7% |
| attention36.compute_core.attn_buf_rc                                                      |     85136.2 |           85136.2 |               184461.8 |         16 |                  7% |
| fc70.compute_core.fc_preadapt.fcint.STOD                                                  |     85136.2 |           85136.2 |               237165.2 |         37 |                  7% |
| fc68.compute_core.fc_postadapt.fcint_d.DTOS.DTOS                                          |     85136.2 |           85136.2 |               118582.6 |         37 |                  7% |
| attention31.compute_core.kv_buf_rc.sk_1                                                   |     85136.2 |           85136.2 |               122974.5 |         10 |                  7% |
| fc20.compute_core.fc_preadapt.fcint.STOD                                                  |     85136.2 |           85136.2 |               237165.2 |         37 |                  7% |
| fc11.compute_core.fc_postadapt.fcint_d.DTOS.DTOS                                          |     85136.2 |           85136.2 |               118582.6 |         37 |                  7% |
| attention54.compute_core.fc_buf_rc                                                        |     85136.2 |           85136.2 |               184461.8 |         16 |                  7% |
| fc6.compute_core.fc_preadapt.fcint.STOD                                                   |     85136.2 |           85136.2 |               237165.2 |         37 |                  7% |
| attention3.compute_core.fc_buf_rc                                                         |     85136.2 |           85136.2 |               184461.8 |         16 |                  7% |
| fc15.compute_core.fc_postadapt.fcint_d.DTOS                                               |     85136.2 |           85136.2 |               118582.6 |         37 |                  7% |
| attention13.compute_core.fc_buf_rc                                                        |     85136.2 |           85136.2 |               184461.8 |         16 |                  7% |
| fc62.compute_core.fc_preadapt.fcint.STOD                                                  |     85136.2 |           85136.2 |               237165.2 |         37 |                  7% |
| fc36.compute_core.fc_preadapt.fcint.STOD                                                  |     85136.2 |           85136.2 |               237165.2 |         37 |                  7% |
| attention48.compute_core.attn_buf_rc                                                      |     85136.2 |           85136.2 |               184461.8 |         16 |                  7% |
| attention5.compute_core.fc_buf_rc                                                         |     85136.2 |           85136.2 |               184461.8 |         16 |                  7% |
| attention11.compute_core.fc_buf_rc                                                        |     85136.2 |           85136.2 |               184461.8 |         16 |                  7% |
| fc59.compute_core.fc_postadapt.fcint_d.DTOS.DTOS                                          |     85136.2 |           85136.2 |               118582.6 |         37 |                  7% |
| attention45.compute_core.kv_buf_rc.sk_1                                                   |     85136.2 |           85136.2 |               122974.5 |         10 |                  7% |
| fc65.compute_core.fc_postadapt.fcint_d.DTOS.DTOS                                          |     85136.2 |           85136.2 |               118582.6 |         37 |                  7% |
| attention39.compute_core.fc_buf_rc                                                        |     85136.2 |           85136.2 |               184461.8 |         16 |                  7% |
| attention6.compute_core.fc_buf_rc                                                         |     85136.2 |           85136.2 |               184461.8 |         16 |                  7% |
| attention43.compute_core.fc_buf_rc                                                        |     85136.2 |           85136.2 |               184461.8 |         16 |                  7% |
| fc31.compute_core.fc_preadapt.fcint.STOD                                                  |     85136.2 |           85136.2 |               237165.2 |         37 |                  7% |
| attention53.compute_core.fc_buf_rc                                                        |     85136.2 |           85136.2 |               184461.8 |         16 |                  7% |
| attention33.compute_core.fc_buf_rc                                                        |     85136.2 |           85136.2 |               184461.8 |         16 |                  7% |
| fc63.compute_core.fc_postadapt.fcint_d.DTOS                                               |     85136.2 |           85136.2 |               118582.6 |         37 |                  7% |
| fc59.compute_core.fc_postadapt.fcint_d.DTOS                                               |     85136.2 |           85136.2 |               118582.6 |         37 |                  7% |
| attention47.compute_core.kv_buf_rc.sk_1                                                   |     85136.2 |           85136.2 |               122974.5 |         10 |                  7% |
| fc3.compute_core.fc_postadapt.fcint_d.DTOS                                                |     85136.2 |           85136.2 |               118582.6 |         37 |                  7% |
| attention34.compute_core.fc_buf_rc                                                        |     85136.2 |           85136.2 |               184461.8 |         16 |                  7% |
| attention44.compute_core.fc_buf_rc                                                        |     85136.2 |           85136.2 |               184461.8 |         16 |                  7% |
| attention1.compute_core.fc_buf_rc                                                         |     85136.2 |           85136.2 |               184461.8 |         16 |                  7% |
| fc68.compute_core.fc_postadapt.fcint_d.DTOS                                               |     85136.2 |           85136.2 |               118582.6 |         37 |                  7% |
| attention48.compute_core.fc_buf_rc                                                        |     85136.2 |           85136.2 |               184461.8 |         16 |                  7% |
| fc3.compute_core.fc_postadapt.fcint_d                                                     |     85136.2 |           85136.2 |               118582.6 |         37 |                  7% |
| attention37.compute_core.kv_buf_rc.sk_1                                                   |     85136.2 |           85136.2 |               122974.5 |         10 |                  7% |
| fc45.compute_core.fc_postadapt.fcint_d.DTOS                                               |     85136.2 |           85136.2 |               118582.6 |         37 |                  7% |
| emb1.compute_core.embed.optimizer_emb.optimizer_emb_gather_gc                             |     87143.7 |           87143.7 |                87692.1 |       3232 |                  7% |
| buf.attention22.rxattnbuf.dedicated                                                       |     87376.6 |           87376.6 |               174753.3 |         22 |                  7% |
| fc12.compute_core.fc_preadapt.conversion                                                  |     87376.6 |           87376.6 |              1660156.2 |         64 |                  7% |
| fc12.compute_core.fc_preadapt.conversion.CONVERSION0                                      |     87376.6 |           87376.6 |              1660156.2 |         64 |                  7% |
| fc38.compute_core.fc_postadapt.delta_dtos.CONVERSION0                                     |     87376.6 |           87376.6 |                87376.6 |          7 |                  7% |
| fc12.compute_core.fc_preadapt.fcint.DTOS                                                  |     87376.6 |           87376.6 |              1660156.2 |         64 |                  7% |
| fc12.compute_core.fc_preadapt.fcint.DTOS.DTOS                                             |     87376.6 |           87376.6 |              1660156.2 |         64 |                  7% |
| buf.attention22.rxattnbuf.dedicated.BUFK                                                  |     87376.6 |           87376.6 |               174753.3 |         22 |                  7% |
| fc38.compute_core.fc_postadapt.delta_dtos                                                 |     87376.6 |           87376.6 |                87376.6 |          7 |                  7% |
| strip_padding                                                                             |     89738.2 |           89738.2 |              3307393.0 |          1 |                  7% |
| fc30.compute_core.fc_preadapt.fcint.STOD                                                  |     89738.2 |           89738.2 |               255408.7 |         10 |                  7% |
| attention5.compute_core.attn_buf_rc.sk_1                                                  |     89738.2 |           89738.2 |               132812.5 |         16 |                  7% |
| strip_padding1                                                                            |     89738.2 |           89738.2 |              3307393.0 |          1 |                  7% |
| strip_padding2.strip_padding_core.sk_strip_padding_0                                      |     89738.2 |           89738.2 |              3307393.0 |          1 |                  7% |
| attention6.compute_core.attn_buf_rc.sk_1                                                  |     89738.2 |           89738.2 |               132812.5 |         16 |                  7% |
| strip_padding.strip_padding_core                                                          |     89738.2 |           89738.2 |              3307393.0 |          1 |                  7% |
| strip_padding1.strip_padding_core                                                         |     89738.2 |           89738.2 |              3307393.0 |          1 |                  7% |
| attention16.compute_core.attn_buf_rc.sk_1                                                 |     89738.2 |           89738.2 |               132812.5 |         16 |                  7% |
| attention52.compute_core.attn_buf_rc.sk_1                                                 |     89738.2 |           89738.2 |               132812.5 |         16 |                  7% |
| strip_padding4.strip_padding_core                                                         |     89738.2 |           89738.2 |              3307393.0 |          1 |                  7% |
| fc55.compute_core.fc_postadapt.fcint_d                                                    |     89738.2 |           89738.2 |               127704.3 |         10 |                  7% |
| strip_padding4.strip_padding_core.sk_strip_padding_0                                      |     89738.2 |           89738.2 |              3307393.0 |          1 |                  7% |
| fc55.compute_core.fc_postadapt.fcint_d.DTOS                                               |     89738.2 |           89738.2 |               127704.3 |         10 |                  7% |
| strip_padding3                                                                            |     89738.2 |           89738.2 |              3307393.0 |          1 |                  7% |
| fc55.compute_core.fc_postadapt.fcint_d.DTOS.DTOS                                          |     89738.2 |           89738.2 |               127704.3 |         10 |                  7% |
| attention54.compute_core.attn_buf_rc.sk_1                                                 |     89738.2 |           89738.2 |               132812.5 |         16 |                  7% |
| attention11.compute_core.attn_buf_rc.sk_1                                                 |     89738.2 |           89738.2 |               132812.5 |         16 |                  7% |
| attention8.compute_core.attn_buf_rc.sk_1                                                  |     89738.2 |           89738.2 |               132812.5 |         16 |                  7% |
| strip_padding3.strip_padding_core                                                         |     89738.2 |           89738.2 |              3307393.0 |          1 |                  7% |
| attention18.compute_core.attn_buf_rc.sk_1                                                 |     89738.2 |           89738.2 |               132812.5 |         16 |                  7% |
| fc66.compute_core.fc_postadapt.fcint_d.DTOS.DTOS                                          |     89738.2 |           89738.2 |               127704.3 |         10 |                  7% |
| attention24.compute_core.attn_buf_rc.sk_1                                                 |     89738.2 |           89738.2 |               132812.5 |         16 |                  7% |
| attention53.compute_core.attn_buf_rc.sk_1                                                 |     89738.2 |           89738.2 |               132812.5 |         16 |                  7% |
| attention13.compute_core.attn_buf_rc.sk_1                                                 |     89738.2 |           89738.2 |               132812.5 |         16 |                  7% |
| strip_padding3.strip_padding_core.sk_strip_padding_0                                      |     89738.2 |           89738.2 |              3307393.0 |          1 |                  7% |
| strip_padding.strip_padding_core.sk_strip_padding_0                                       |     89738.2 |           89738.2 |              3307393.0 |          1 |                  7% |
| strip_padding2.strip_padding_core                                                         |     89738.2 |           89738.2 |              3307393.0 |          1 |                  7% |
| attention12.compute_core.attn_buf_rc.sk_1                                                 |     89738.2 |           89738.2 |               132812.5 |         16 |                  7% |
| strip_padding4                                                                            |     89738.2 |           89738.2 |              3307393.0 |          1 |                  7% |
| strip_padding2                                                                            |     89738.2 |           89738.2 |              3307393.0 |          1 |                  7% |
| attention21.compute_core.attn_buf_rc.sk_1                                                 |     89738.2 |           89738.2 |               132812.5 |         16 |                  7% |
| fc66.compute_core.fc_postadapt.fcint_d                                                    |     89738.2 |           89738.2 |               127704.3 |         10 |                  7% |
| strip_padding1.strip_padding_core.sk_strip_padding_0                                      |     89738.2 |           89738.2 |              3307393.0 |          1 |                  7% |
| attention9.compute_core.attn_buf_rc.sk_1                                                  |     89738.2 |           89738.2 |               132812.5 |         16 |                  7% |
| attention3.compute_core.attn_buf_rc.sk_1                                                  |     89738.2 |           89738.2 |               132812.5 |         16 |                  7% |
| attention1.compute_core.attn_buf_rc.sk_1                                                  |     89738.2 |           89738.2 |               132812.5 |         16 |                  7% |
| fc66.compute_core.fc_postadapt.fcint_d.DTOS                                               |     89738.2 |           89738.2 |               127704.3 |         10 |                  7% |
| attention20.compute_core.attn_del                                                         |     91931.6 |           91931.6 |               166015.6 |         32 |                  6% |
| attention47.compute_core.kv_buf_rc.sk_0                                                   |     92230.9 |           92230.9 |               122974.5 |         10 |                  6% |
| attention32.compute_core.kv_buf_rc.sk_0                                                   |     92230.9 |           92230.9 |               122974.5 |         10 |                  6% |
| attention37.compute_core.kv_buf_rc.sk_0                                                   |     92230.9 |           92230.9 |               122974.5 |         10 |                  6% |
| attention31.compute_core.kv_buf_rc.sk_0                                                   |     92230.9 |           92230.9 |               122974.5 |         10 |                  6% |
| attention40.compute_core.kv_buf_rc.sk_0                                                   |     92230.9 |           92230.9 |               122974.5 |         10 |                  6% |
| attention45.compute_core.kv_buf_rc.sk_0                                                   |     92230.9 |           92230.9 |               122974.5 |         10 |                  6% |
| fc72.compute_core.fc_preadapt.fcint.STOD                                                  |     94866.1 |           94866.1 |               276692.7 |         11 |                  6% |
| fc10.compute_core.fc_preadapt.fcint.STOD                                                  |     94866.1 |           94866.1 |               276692.7 |         43 |                  6% |
| attention44.compute_core.attn_delta_conv.CONVERSION0                                      |     94866.1 |           94866.1 |               276692.7 |         11 |                  6% |
| attention51.compute_core.attn_delta_conv                                                  |     94866.1 |           94866.1 |               276692.7 |         22 |                  6% |
| fc46.compute_core.fc_preadapt.fcint.STOD                                                  |     94866.1 |           94866.1 |               276692.7 |         43 |                  6% |
| attention7.compute_core.attn_delta_conv                                                   |     94866.1 |           94866.1 |               276692.7 |         22 |                  6% |
| attention28.compute_core.fc_buf_rc                                                        |     94866.1 |           94866.1 |               237165.2 |         22 |                  6% |
| attention17.compute_core.attn_delta_conv                                                  |     94866.1 |           94866.1 |               276692.7 |         22 |                  6% |
| attention50.compute_core.attn_buf_rc                                                      |     94866.1 |           94866.1 |               237165.2 |         22 |                  6% |
| attention2.compute_core.attn_delta_conv                                                   |     94866.1 |           94866.1 |               276692.7 |         22 |                  6% |
| attention34.compute_core.attn_delta_conv.CONVERSION0                                      |     94866.1 |           94866.1 |               276692.7 |         11 |                  6% |
| attention49.compute_core.fc_buf_rc                                                        |     94866.1 |           94866.1 |               237165.2 |         22 |                  6% |
| attention35.compute_core.fc_buf_rc                                                        |     94866.1 |           94866.1 |               237165.2 |         22 |                  6% |
| attention29.compute_core.attn_delta_conv                                                  |     94866.1 |           94866.1 |               276692.7 |         22 |                  6% |
| attention34.compute_core.attn_kvdelta_conv                                                |     94866.1 |           94866.1 |               276692.7 |         22 |                  6% |
| attention38.compute_core.attn_in_fwd.attn_in_adapter_core                                 |     94866.1 |           94866.1 |               110677.1 |         14 |                  6% |
| attention43.compute_core.attn_kvdelta_conv                                                |     94866.1 |           94866.1 |               276692.7 |         22 |                  6% |
| attention44.compute_core.attn_kvdelta_conv                                                |     94866.1 |           94866.1 |               276692.7 |         22 |                  6% |
| attention4.compute_core.attn_delta_conv                                                   |     94866.1 |           94866.1 |               276692.7 |         22 |                  6% |
| attention4.compute_core.fc_buf_rc                                                         |     94866.1 |           94866.1 |               237165.2 |         22 |                  6% |
| attention26.compute_core.fc_buf_rc                                                        |     94866.1 |           94866.1 |               237165.2 |         22 |                  6% |
| attention33.compute_core.attn_kvdelta_conv                                                |     94866.1 |           94866.1 |               276692.7 |         22 |                  6% |
