Estimated Overall Performance
-------------------------------
Samples/s:                                     5897.5
Compute Samples/s:                             5897.5
Transmission Samples/s:                        6026.0
Active PEs:                                    58%
Compute Utilization:                           72%
+-------------------------------------------------------------------------------------------+-------------+-------------------+------------------------+------------+---------------------+
| Kernel Name                                                                               | Samples/s   | Compute Samples/s | Transmission Samples/s | Active PEs | Compute Utilization |
| fc26.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                  |    358952.7 |          358952.7 |               368443.9 |        770 |                  2% |
| buf.attention14.rxfcbuf.dedicated                                                         |    368923.6 |         1844618.8 |               368923.6 |        160 |                  0% |
| buf.attention5.rxfcbuf.dedicated                                                          |    368923.6 |          553385.4 |               368923.6 |         48 |                  1% |
| buf.attention10.rxfcbuf.dedicated                                                         |    368923.6 |         1660156.2 |               368923.6 |        144 |                  0% |
| buf.attention15.rxfcbuf.dedicated.BUFK                                                    |    368923.6 |         2029080.6 |               368923.6 |        176 |                  0% |
| buf.attention22.rxattnbuf.dedicated.BUFK                                                  |    368923.6 |          368923.6 |               368923.6 |         32 |                  2% |
| buf.attention17.rxfcbuf.dedicated.BUFK                                                    |    368923.6 |         2213541.7 |               368923.6 |        192 |                  0% |
| buf.attention28.rxfcbuf.dedicated                                                         |    368923.6 |         1106770.8 |               368923.6 |         96 |                  1% |
| buf.attention35.rxfcbuf.dedicated.BUFK                                                    |    368923.6 |          368923.6 |               368923.6 |         32 |                  2% |
| buf.attention6.rxfcbuf.dedicated.BUFK                                                     |    368923.6 |         1106770.8 |               368923.6 |         96 |                  1% |
| buf.attention19.rxfcbuf.dedicated                                                         |    368923.6 |          737847.2 |               368923.6 |         64 |                  1% |
| buf.attention36.rxfcbuf.dedicated.BUFK                                                    |    368923.6 |          553385.4 |               368923.6 |         48 |                  1% |
| buf.attention22.rxfcbuf.dedicated                                                         |    368923.6 |          368923.6 |               368923.6 |         32 |                  2% |
| buf.attention10.rxfcbuf.dedicated.BUFK                                                    |    368923.6 |         1660156.2 |               368923.6 |        144 |                  0% |
| buf.attention13.rxfcbuf.dedicated.BUFK                                                    |    368923.6 |         1291232.8 |               368923.6 |        112 |                  0% |
| buf.attention15.rxfcbuf.dedicated                                                         |    368923.6 |         2029080.6 |               368923.6 |        176 |                  0% |
| buf.attention6.rxfcbuf.dedicated                                                          |    368923.6 |         1106770.8 |               368923.6 |         96 |                  1% |
| buf.attention28.rxattnbuf.dedicated                                                       |    368923.6 |         1106770.8 |               368923.6 |         96 |                  1% |
| buf.attention19.rxattnbuf.dedicated                                                       |    368923.6 |          737847.2 |               368923.6 |         64 |                  1% |
| buf.attention5.rxfcbuf.dedicated.BUFK                                                     |    368923.6 |          553385.4 |               368923.6 |         48 |                  1% |
| buf.attention28.rxattnbuf.dedicated.BUFK                                                  |    368923.6 |         1106770.8 |               368923.6 |         96 |                  1% |
| buf.attention28.rxfcbuf.dedicated.BUFK                                                    |    368923.6 |         1106770.8 |               368923.6 |         96 |                  1% |
| buf.attention17.rxfcbuf.dedicated                                                         |    368923.6 |         2213541.7 |               368923.6 |        192 |                  0% |
| buf.attention26.rxfcbuf.dedicated.BUFK                                                    |    368923.6 |          553385.4 |               368923.6 |         48 |                  1% |
| buf.attention9.rxfcbuf.dedicated                                                          |    368923.6 |         1475694.4 |               368923.6 |        128 |                  0% |
| buf.attention9.rxfcbuf.dedicated.BUFK                                                     |    368923.6 |         1475694.4 |               368923.6 |        128 |                  0% |
| buf.attention26.rxfcbuf.dedicated                                                         |    368923.6 |          553385.4 |               368923.6 |         48 |                  1% |
| buf.attention22.rxfcbuf.dedicated.BUFK                                                    |    368923.6 |          368923.6 |               368923.6 |         32 |                  2% |
| buf.attention36.rxfcbuf.dedicated                                                         |    368923.6 |          553385.4 |               368923.6 |         48 |                  1% |
| buf.attention22.rxattnbuf.dedicated                                                       |    368923.6 |          368923.6 |               368923.6 |         32 |                  2% |
| buf.attention35.rxfcbuf.dedicated                                                         |    368923.6 |          368923.6 |               368923.6 |         32 |                  2% |
| buf.attention14.rxfcbuf.dedicated.BUFK                                                    |    368923.6 |         1844618.8 |               368923.6 |        160 |                  0% |
| buf.attention19.rxfcbuf.dedicated.BUFK                                                    |    368923.6 |          737847.2 |               368923.6 |         64 |                  1% |
| buf.attention13.rxfcbuf.dedicated                                                         |    368923.6 |         1291232.8 |               368923.6 |        112 |                  0% |
| buf.attention26.rxattnbuf.dedicated                                                       |    368923.6 |          553385.4 |               368923.6 |         48 |                  1% |
| buf.attention19.rxattnbuf.dedicated.BUFK                                                  |    368923.6 |          737847.2 |               368923.6 |         64 |                  1% |
| buf.attention26.rxattnbuf.dedicated.BUFK                                                  |    368923.6 |          553385.4 |               368923.6 |         48 |                  1% |
| buf.attention24.rxfcbuf.dedicated                                                         |    368923.6 |          737847.2 |               368923.6 |         64 |                  1% |
| buf.attention24.rxfcbuf.dedicated.BUFK                                                    |    368923.6 |          737847.2 |               368923.6 |         64 |                  1% |
| fc24.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                  |    373134.3 |          373134.3 |               383401.0 |        740 |                  2% |
| fc10.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                  |    373134.3 |          373134.3 |               383401.0 |        740 |                  2% |
| fc28.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                  |    373134.3 |          373134.3 |               383401.0 |        740 |                  2% |
| fc40.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                  |    373134.3 |          373134.3 |               383401.0 |        740 |                  2% |
| fc15.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                  |    391705.1 |          391705.1 |               403034.6 |        704 |                  2% |
| fc4.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                   |    391705.1 |          391705.1 |               403034.6 |        704 |                  2% |
| fc44.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                  |    391705.1 |          391705.1 |               403034.6 |        704 |                  2% |
| fc9.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                   |    392247.3 |          392247.3 |               403608.7 |        703 |                  2% |
| fc35.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                  |    392247.3 |          392247.3 |               403608.7 |        703 |                  2% |
| fc49.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                  |    392247.3 |          392247.3 |               403608.7 |        703 |                  2% |
| fc29.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                  |    400565.5 |          400565.5 |               412421.2 |        688 |                  1% |
| fc2.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                   |    400565.5 |          400565.5 |               412421.2 |        688 |                  1% |
| fc20.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                  |    400565.5 |          400565.5 |               412421.2 |        688 |                  1% |
| fc45.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                  |    400565.5 |          400565.5 |               412421.2 |        688 |                  1% |
| fc6.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                   |    400565.5 |          400565.5 |               412421.2 |        688 |                  1% |
| fc16.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                  |    403992.4 |          403992.4 |               416054.8 |        682 |                  1% |
| fc14.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                  |    403992.4 |          403992.4 |               416054.8 |        682 |                  1% |
| fc30.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                  |    407478.4 |          407478.4 |               419753.1 |        676 |                  1% |
| fc27.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                  |    407478.4 |          407478.4 |               419753.1 |        676 |                  1% |
| fc8.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                   |    407478.4 |          407478.4 |               419753.1 |        676 |                  1% |
| attention17.compute_core.attn_delta_conv.CONVERSION0                                      |    415039.1 |          415039.1 |               830078.1 |         32 |                  1% |
| attention25.compute_core.attn_kvdelta_conv.CONVERSION1                                    |    415039.1 |          415039.1 |               830078.1 |         32 |                  1% |
| attention24.compute_core.attn_delta_conv.CONVERSION0                                      |    415039.1 |          415039.1 |               830078.1 |         32 |                  1% |
| attention35.compute_core.attn_delta_conv.CONVERSION0                                      |    415039.1 |          415039.1 |               830078.1 |         32 |                  1% |
| attention10.compute_core.attn_delta_conv.CONVERSION0                                      |    415039.1 |          415039.1 |               830078.1 |         32 |                  1% |
| attention5.compute_core.attn_delta_conv.CONVERSION0                                       |    415039.1 |          415039.1 |               830078.1 |         32 |                  1% |
| attention13.compute_core.attn_delta_conv.CONVERSION0                                      |    415039.1 |          415039.1 |               830078.1 |         32 |                  1% |
| attention14.compute_core.attn_delta_conv.CONVERSION0                                      |    415039.1 |          415039.1 |               830078.1 |         32 |                  1% |
| attention36.compute_core.attn_delta_conv.CONVERSION0                                      |    415039.1 |          415039.1 |               830078.1 |         32 |                  1% |
| attention15.compute_core.attn_delta_conv.CONVERSION0                                      |    415039.1 |          415039.1 |               830078.1 |         32 |                  1% |
| attention6.compute_core.attn_delta_conv.CONVERSION0                                       |    415039.1 |          415039.1 |               830078.1 |         32 |                  1% |
| attention9.compute_core.attn_delta_conv.CONVERSION0                                       |    415039.1 |          415039.1 |               830078.1 |         32 |                  1% |
| attention29.compute_core.attn_kvdelta_conv.CONVERSION1                                    |    415039.1 |          415039.1 |               830078.1 |         32 |                  1% |
| fc11.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                  |    426492.7 |          426492.7 |               439958.6 |        645 |                  1% |
| fc41.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                  |    429727.0 |          429727.0 |               443401.1 |        640 |                  1% |
| fc31.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                  |    429727.0 |          429727.0 |               443401.1 |        640 |                  1% |
| fc7.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                   |    431034.5 |          431034.5 |               444793.3 |        638 |                  1% |
| fc19.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                  |    431034.5 |          431034.5 |               444793.3 |        638 |                  1% |
| fc47.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                  |    431034.5 |          431034.5 |               444793.3 |        638 |                  1% |
| fc33.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                  |    431034.5 |          431034.5 |               444793.3 |        638 |                  1% |
| fc13.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                  |    431034.5 |          431034.5 |               444793.3 |        638 |                  1% |
| fc39.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                  |    431034.5 |          431034.5 |               444793.3 |        638 |                  1% |
| fc23.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                  |    431034.5 |          431034.5 |               444793.3 |        638 |                  1% |
| fc32.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                  |    438370.3 |          438370.3 |               452609.2 |        627 |                  1% |
| fc38.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                  |    438370.3 |          438370.3 |               452609.2 |        627 |                  1% |
| fc5.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                   |    440414.5 |          440414.5 |               454788.7 |        624 |                  1% |
| fc37.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                  |    440414.5 |          440414.5 |               454788.7 |        624 |                  1% |
| fc42.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                  |    449497.6 |          449497.6 |               464480.9 |        611 |                  1% |
| fc34.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                  |    449497.6 |          449497.6 |               464480.9 |        611 |                  1% |
| fc12.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                  |    449497.6 |          449497.6 |               464480.9 |        611 |                  1% |
| unpack.unpack_core                                                                        |    452609.2 |          452609.2 |              1660156.2 |          6 |                  1% |
| unpack                                                                                    |    452609.2 |          452609.2 |              1660156.2 |          9 |                  1% |
| fc21.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                  |    456008.6 |          456008.6 |               471436.5 |        602 |                  1% |
| fc46.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                  |    456008.6 |          456008.6 |               471436.5 |        602 |                  1% |
| fc25.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                  |    456008.6 |          456008.6 |               471436.5 |        602 |                  1% |
| fc48.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                  |    463467.8 |          463467.8 |               479413.4 |        592 |                  1% |
| fc3.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                   |    463467.8 |          463467.8 |               479413.4 |        592 |                  1% |
| fc22.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                  |    463467.8 |          463467.8 |               479413.4 |        592 |                  1% |
| fc43.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                  |    463467.8 |          463467.8 |               479413.4 |        592 |                  1% |
| fc36.compute_core.fc.optimizer_fc.optimizer_fc_gather_gc                                  |    463467.8 |          463467.8 |               479413.4 |        592 |                  1% |
| buf.attention27.rxattnbuf.dedicated                                                       |    474330.4 |          948660.7 |               474330.4 |         88 |                  1% |
| buf.attention2.rxfcbuf.dedicated                                                          |    474330.4 |         2371652.4 |               474330.4 |        220 |                  0% |
| buf.attention11.rxfcbuf.dedicated.BUFK                                                    |    474330.4 |         1660156.2 |               474330.4 |        154 |                  0% |
| buf.attention3.rxfcbuf.dedicated.BUFK                                                     |    474330.4 |          948660.7 |               474330.4 |         88 |                  1% |
| buf.attention23.rxattnbuf.dedicated.BUFK                                                  |    474330.4 |          474330.4 |               474330.4 |         44 |                  1% |
| buf.attention27.rxfcbuf.dedicated                                                         |    474330.4 |          948660.7 |               474330.4 |         88 |                  1% |
| buf.attention27.rxattnbuf.dedicated.BUFK                                                  |    474330.4 |          948660.7 |               474330.4 |         88 |                  1% |
| buf.attention7.rxfcbuf.dedicated.BUFK                                                     |    474330.4 |         1185826.2 |               474330.4 |        110 |                  0% |
| buf.attention16.rxfcbuf.dedicated                                                         |    474330.4 |         2134486.9 |               474330.4 |        198 |                  0% |
| buf.attention4.rxfcbuf.dedicated.BUFK                                                     |    474330.4 |          948660.7 |               474330.4 |         88 |                  1% |
| buf.attention8.rxfcbuf.dedicated.BUFK                                                     |    474330.4 |         1422991.3 |               474330.4 |        132 |                  0% |
| buf.attention30.rxfcbuf.dedicated.BUFK                                                    |    474330.4 |          711495.6 |               474330.4 |         66 |                  1% |
| buf.attention3.rxfcbuf.dedicated                                                          |    474330.4 |          948660.7 |               474330.4 |         88 |                  1% |
| buf.attention4.rxfcbuf.dedicated                                                          |    474330.4 |          948660.7 |               474330.4 |         88 |                  1% |
| buf.attention8.rxfcbuf.dedicated                                                          |    474330.4 |         1422991.3 |               474330.4 |        132 |                  0% |
| buf.attention23.rxfcbuf.dedicated                                                         |    474330.4 |          474330.4 |               474330.4 |         44 |                  1% |
| buf.attention30.rxfcbuf.dedicated                                                         |    474330.4 |          711495.6 |               474330.4 |         66 |                  1% |
| buf.attention23.rxattnbuf.dedicated                                                       |    474330.4 |          474330.4 |               474330.4 |         44 |                  1% |
| buf.attention1.rxfcbuf.dedicated.BUFK                                                     |    474330.4 |         2134486.9 |               474330.4 |        198 |                  0% |
| buf.attention2.rxfcbuf.dedicated.BUFK                                                     |    474330.4 |         2371652.4 |               474330.4 |        220 |                  0% |
| buf.attention11.rxfcbuf.dedicated                                                         |    474330.4 |         1660156.2 |               474330.4 |        154 |                  0% |
| buf.attention27.rxfcbuf.dedicated.BUFK                                                    |    474330.4 |          948660.7 |               474330.4 |         88 |                  1% |
| buf.attention23.rxfcbuf.dedicated.BUFK                                                    |    474330.4 |          474330.4 |               474330.4 |         44 |                  1% |
| buf.attention7.rxfcbuf.dedicated                                                          |    474330.4 |         1185826.2 |               474330.4 |        110 |                  0% |
| buf.attention31.rxfcbuf.dedicated.BUFK                                                    |    474330.4 |          711495.6 |               474330.4 |         66 |                  1% |
| buf.attention1.rxfcbuf.dedicated                                                          |    474330.4 |         2134486.9 |               474330.4 |        198 |                  0% |
| buf.attention30.rxattnbuf.dedicated.BUFK                                                  |    474330.4 |          711495.6 |               474330.4 |         66 |                  1% |
| buf.attention30.rxattnbuf.dedicated                                                       |    474330.4 |          711495.6 |               474330.4 |         66 |                  1% |
| buf.attention31.rxfcbuf.dedicated                                                         |    474330.4 |          711495.6 |               474330.4 |         66 |                  1% |
| buf.attention16.rxfcbuf.dedicated.BUFK                                                    |    474330.4 |         2134486.9 |               474330.4 |        198 |                  0% |
| attention14.compute_core.attn_fc_q_proj.optimizer_fc.optimizer_fc_gather_gc               |    533249.7 |          533249.7 |               554468.4 |        512 |                  1% |
| attention35.compute_core.attn_fc_q_proj.optimizer_fc.optimizer_fc_gather_gc               |    533249.7 |          533249.7 |               554468.4 |        512 |                  1% |
| attention24.compute_core.attn_fc_q_proj.optimizer_fc.optimizer_fc_gather_gc               |    533249.7 |          533249.7 |               554468.4 |        512 |                  1% |
| attention32.compute_core.attn_fc_q_proj.optimizer_fc.optimizer_fc_gather_gc               |    533249.7 |          533249.7 |               554468.4 |        512 |                  1% |
| attention36.compute_core.attn_fc_q_proj.optimizer_fc.optimizer_fc_gather_gc               |    533249.7 |          533249.7 |               554468.4 |        512 |                  1% |
| attention12.compute_core.attn_fc_q_proj.optimizer_fc.optimizer_fc_gather_gc               |    533249.7 |          533249.7 |               554468.4 |        512 |                  1% |
| attention13.compute_core.attn_fc_q_proj.optimizer_fc.optimizer_fc_gather_gc               |    533249.7 |          533249.7 |               554468.4 |        512 |                  1% |
| attention15.compute_core.attn_fc_q_proj.optimizer_fc.optimizer_fc_gather_gc               |    533249.7 |          533249.7 |               554468.4 |        512 |                  1% |
| attention6.compute_core.attn_fc_q_proj.optimizer_fc.optimizer_fc_gather_gc                |    533249.7 |          533249.7 |               554468.4 |        512 |                  1% |
| attention10.compute_core.attn_fc_q_proj.optimizer_fc.optimizer_fc_gather_gc               |    533249.7 |          533249.7 |               554468.4 |        512 |                  1% |
| attention9.compute_core.attn_fc_q_proj.optimizer_fc.optimizer_fc_gather_gc                |    533249.7 |          533249.7 |               554468.4 |        512 |                  1% |
| attention17.compute_core.attn_fc_q_proj.optimizer_fc.optimizer_fc_gather_gc               |    533249.7 |          533249.7 |               554468.4 |        512 |                  1% |
| attention5.compute_core.attn_fc_q_proj.optimizer_fc.optimizer_fc_gather_gc                |    533249.7 |          533249.7 |               554468.4 |        512 |                  1% |
| attention34.compute_core.attn_fc_q_proj.optimizer_fc.optimizer_fc_gather_gc               |    562913.9 |          562913.9 |               586611.5 |        484 |                  1% |
| attention4.compute_core.attn_fc_q_proj.optimizer_fc.optimizer_fc_gather_gc                |    562913.9 |          562913.9 |               586611.5 |        484 |                  1% |
| attention8.compute_core.attn_fc_q_proj.optimizer_fc.optimizer_fc_gather_gc                |    562913.9 |          562913.9 |               586611.5 |        484 |                  1% |
| attention3.compute_core.attn_fc_q_proj.optimizer_fc.optimizer_fc_gather_gc                |    562913.9 |          562913.9 |               586611.5 |        484 |                  1% |
| attention1.compute_core.attn_fc_q_proj.optimizer_fc.optimizer_fc_gather_gc                |    562913.9 |          562913.9 |               586611.5 |        484 |                  1% |
| attention2.compute_core.attn_fc_q_proj.optimizer_fc.optimizer_fc_gather_gc                |    562913.9 |          562913.9 |               586611.5 |        484 |                  1% |
| attention33.compute_core.attn_fc_q_proj.optimizer_fc.optimizer_fc_gather_gc               |    562913.9 |          562913.9 |               586611.5 |        484 |                  1% |
| attention7.compute_core.attn_fc_q_proj.optimizer_fc.optimizer_fc_gather_gc                |    562913.9 |          562913.9 |               586611.5 |        484 |                  1% |
| attention16.compute_core.attn_fc_q_proj.optimizer_fc.optimizer_fc_gather_gc               |    562913.9 |          562913.9 |               586611.5 |        484 |                  1% |
| attention11.compute_core.attn_fc_q_proj.optimizer_fc.optimizer_fc_gather_gc               |    562913.9 |          562913.9 |               586611.5 |        484 |                  1% |
| attention31.compute_core.attn_fc_q_proj.optimizer_fc.optimizer_fc_gather_gc               |    562913.9 |          562913.9 |               586611.5 |        484 |                  1% |
| buf.attention12.rxfcbuf.dedicated.BUFK                                                    |    664062.5 |         1992188.3 |               664062.5 |        192 |                  0% |
| buf.attention12.rxfcbuf.dedicated                                                         |    664062.5 |         1992188.3 |               664062.5 |        192 |                  0% |
| attention30.compute_core.attn_fc_kv_proj.optimizer_fc.optimizer_fc_gather_gc              |    763016.2 |          763016.2 |               807217.5 |        352 |                  1% |
| attention18.compute_core.attn_fc_kv_proj.optimizer_fc.optimizer_fc_gather_gc              |    763016.2 |          763016.2 |               807217.5 |        352 |                  1% |
| attention22.compute_core.attn_fc_kv_proj.optimizer_fc.optimizer_fc_gather_gc              |    763016.2 |          763016.2 |               807217.5 |        352 |                  1% |
| attention26.compute_core.attn_fc_kv_proj.optimizer_fc.optimizer_fc_gather_gc              |    763016.2 |          763016.2 |               807217.5 |        352 |                  1% |
| attention20.compute_core.attn_fc_kv_proj.optimizer_fc.optimizer_fc_gather_gc              |    763016.2 |          763016.2 |               807217.5 |        352 |                  1% |
| attention23.compute_core.attn_fc_kv_proj.optimizer_fc.optimizer_fc_gather_gc              |    763016.2 |          763016.2 |               807217.5 |        352 |                  1% |
| attention28.compute_core.attn_fc_kv_proj.optimizer_fc.optimizer_fc_gather_gc              |    763016.2 |          763016.2 |               807217.5 |        352 |                  1% |
| attention27.compute_core.attn_fc_kv_proj.optimizer_fc.optimizer_fc_gather_gc              |    763016.2 |          763016.2 |               807217.5 |        352 |                  1% |
| attention19.compute_core.attn_fc_kv_proj.optimizer_fc.optimizer_fc_gather_gc              |    763016.2 |          763016.2 |               807217.5 |        352 |                  1% |
| attention21.compute_core.attn_fc_kv_proj.optimizer_fc.optimizer_fc_gather_gc              |    763016.2 |          763016.2 |               807217.5 |        352 |                  1% |
| attention29.compute_core.attn_fc_kv_proj.optimizer_fc.optimizer_fc_gather_gc              |    834970.5 |          834970.5 |               888192.3 |        320 |                  1% |
| attention25.compute_core.attn_fc_kv_proj.optimizer_fc.optimizer_fc_gather_gc              |    834970.5 |          834970.5 |               888192.3 |        320 |                  1% |
| attention2.compute_core.attn_fc_out.optimizer_fc.optimizer_fc_gather_gc                   |   1183844.0 |         1183844.0 |              1293759.5 |        220 |                  0% |
| attention16.compute_core.attn_fc_out.optimizer_fc.optimizer_fc_gather_gc                  |   1183844.0 |         1183844.0 |              1293759.5 |        220 |                  0% |
| attention1.compute_core.attn_fc_out.optimizer_fc.optimizer_fc_gather_gc                   |   1183844.0 |         1183844.0 |              1293759.5 |        220 |                  0% |
| attention11.compute_core.attn_fc_out.optimizer_fc.optimizer_fc_gather_gc                  |   1183844.0 |         1183844.0 |              1293759.5 |        220 |                  0% |
| attention8.compute_core.attn_fc_out.optimizer_fc.optimizer_fc_gather_gc                   |   1183844.0 |         1183844.0 |              1293759.5 |        220 |                  0% |
| attention7.compute_core.attn_fc_out.optimizer_fc.optimizer_fc_gather_gc                   |   1183844.0 |         1183844.0 |              1293759.5 |        220 |                  0% |
| attention34.compute_core.attn_fc_out.optimizer_fc.optimizer_fc_gather_gc                  |   1303681.0 |         1303681.0 |              1438240.3 |        198 |                  0% |
| attention33.compute_core.attn_fc_out.optimizer_fc.optimizer_fc_gather_gc                  |   1303681.0 |         1303681.0 |              1438240.3 |        198 |                  0% |
| attention4.compute_core.attn_fc_out.optimizer_fc.optimizer_fc_gather_gc                   |   1303681.0 |         1303681.0 |              1438240.3 |        198 |                  0% |
| attention3.compute_core.attn_fc_out.optimizer_fc.optimizer_fc_gather_gc                   |   1303681.0 |         1303681.0 |              1438240.3 |        198 |                  0% |
| attention31.compute_core.attn_fc_out.optimizer_fc.optimizer_fc_gather_gc                  |   1303681.0 |         1303681.0 |              1438240.3 |        198 |                  0% |
| attention27.compute_core.attn_fc_out.optimizer_fc.optimizer_fc_gather_gc                  |   1450511.9 |         1450511.9 |              1619047.6 |        176 |                  0% |
| attention18.compute_core.attn_fc_q_proj.optimizer_fc.optimizer_fc_gather_gc               |   1450511.9 |         1450511.9 |              1619047.6 |        176 |                  0% |
| attention19.compute_core.attn_fc_q_proj.optimizer_fc.optimizer_fc_gather_gc               |   1450511.9 |         1450511.9 |              1619047.6 |        176 |                  0% |
| attention26.compute_core.attn_fc_q_proj.optimizer_fc.optimizer_fc_gather_gc               |   1450511.9 |         1450511.9 |              1619047.6 |        176 |                  0% |
| attention21.compute_core.attn_fc_out.optimizer_fc.optimizer_fc_gather_gc                  |   1450511.9 |         1450511.9 |              1619047.6 |        176 |                  0% |
| attention30.compute_core.attn_fc_q_proj.optimizer_fc.optimizer_fc_gather_gc               |   1450511.9 |         1450511.9 |              1619047.6 |        176 |                  0% |
| attention18.compute_core.attn_fc_out.optimizer_fc.optimizer_fc_gather_gc                  |   1450511.9 |         1450511.9 |              1619047.6 |        176 |                  0% |
| attention20.compute_core.attn_fc_q_proj.optimizer_fc.optimizer_fc_gather_gc               |   1450511.9 |         1450511.9 |              1619047.6 |        176 |                  0% |
| attention23.compute_core.attn_fc_out.optimizer_fc.optimizer_fc_gather_gc                  |   1450511.9 |         1450511.9 |              1619047.6 |        176 |                  0% |
| attention22.compute_core.attn_fc_q_proj.optimizer_fc.optimizer_fc_gather_gc               |   1450511.9 |         1450511.9 |              1619047.6 |        176 |                  0% |
| attention27.compute_core.attn_fc_q_proj.optimizer_fc.optimizer_fc_gather_gc               |   1450511.9 |         1450511.9 |              1619047.6 |        176 |                  0% |
| attention21.compute_core.attn_fc_q_proj.optimizer_fc.optimizer_fc_gather_gc               |   1450511.9 |         1450511.9 |              1619047.6 |        176 |                  0% |
| attention28.compute_core.attn_fc_q_proj.optimizer_fc.optimizer_fc_gather_gc               |   1450511.9 |         1450511.9 |              1619047.6 |        176 |                  0% |
| attention30.compute_core.attn_fc_out.optimizer_fc.optimizer_fc_gather_gc                  |   1450511.9 |         1450511.9 |              1619047.6 |        176 |                  0% |
| attention23.compute_core.attn_fc_q_proj.optimizer_fc.optimizer_fc_gather_gc               |   1450511.9 |         1450511.9 |              1619047.6 |        176 |                  0% |
| attention29.compute_core.attn_core_fwd.softmax                                            |   1462994.8 |         1462994.8 |                     -- |        400 |                  0% |
| attention25.compute_core.attn_core_fwd.softmax                                            |   1462994.8 |         1462994.8 |                     -- |        400 |                  0% |
| attention12.compute_core.attn_core_fwd.softmax                                            |   1507092.2 |         1507092.2 |                     -- |        768 |                  0% |
| attention32.compute_core.attn_core_fwd.softmax                                            |   1507092.2 |         1507092.2 |                     -- |        768 |                  0% |
| attention19.compute_core.attn_core_fwd.softmax                                            |   1556776.6 |         1556776.6 |                     -- |        480 |                  0% |
| attention28.compute_core.attn_core_fwd.softmax                                            |   1556776.6 |         1556776.6 |                     -- |        480 |                  0% |
| attention22.compute_core.attn_core_fwd.softmax                                            |   1556776.6 |         1556776.6 |                     -- |        480 |                  0% |
| attention20.compute_core.attn_core_fwd.softmax                                            |   1556776.6 |         1556776.6 |                     -- |        480 |                  0% |
| attention26.compute_core.attn_core_fwd.softmax                                            |   1556776.6 |         1556776.6 |                     -- |        480 |                  0% |
| attention14.compute_core.attn_fc_out.optimizer_fc.optimizer_fc_gather_gc                  |   1579925.7 |         1579925.7 |              1781970.6 |        160 |                  0% |
| attention19.compute_core.attn_fc_out.optimizer_fc.optimizer_fc_gather_gc                  |   1579925.7 |         1579925.7 |              1781970.6 |        160 |                  0% |
| attention28.compute_core.attn_fc_out.optimizer_fc.optimizer_fc_gather_gc                  |   1579925.7 |         1579925.7 |              1781970.6 |        160 |                  0% |
| attention15.compute_core.attn_fc_out.optimizer_fc.optimizer_fc_gather_gc                  |   1579925.7 |         1579925.7 |              1781970.6 |        160 |                  0% |
| attention25.compute_core.attn_fc_q_proj.optimizer_fc.optimizer_fc_gather_gc               |   1579925.7 |         1579925.7 |              1781970.6 |        160 |                  0% |
