Estimated Overall Performance
-------------------------------
Samples/s:                                     5887.1
Compute Samples/s:                             5887.1
Transmission Samples/s:                        5897.5
Active PEs:                                    37%
Compute Utilization:                           72%
+-------------------------------------------------------------------------------------------+-------------+-------------------+------------------------+------------+---------------------+
| Kernel Name                                                                               | Samples/s   | Compute Samples/s | Transmission Samples/s | Active PEs | Compute Utilization |
| fc24.compute_core.fc_postadapt.fcint_d.DTOS.DTOS                                          |     67761.5 |           67761.5 |                87376.6 |          7 |                  9% |
| fc4.compute_core.fc_preadapt.fcint.FIFO                                                   |     69173.2 |           69173.2 |               138346.4 |         43 |                  9% |
| fc1.compute_core.fc_preadapt.fcint.STOD                                                   |     70644.9 |           70644.9 |               184461.8 |         29 |                  8% |
| attention1.compute_core.attn_buf_rc                                                       |     70644.9 |           70644.9 |               127704.3 |         32 |                  8% |
| fc4.fan_0.oned_fan.fanin0                                                                 |     70644.9 |           70644.9 |               127704.3 |         43 |                  8% |
| attention11.compute_core.attn_buf_rc                                                      |     70644.9 |           70644.9 |               127704.3 |         32 |                  8% |
| fc8.compute_core.fc_preadapt.fcint.DTOS.DTOS                                              |     72180.7 |           72180.7 |               553385.4 |         22 |                  8% |
| attention18.compute_core.attn_buf_rc.sk_1                                                 |     72180.7 |           72180.7 |                97656.2 |         12 |                  8% |
| attention13.compute_core.attn_buf_rc.sk_1                                                 |     72180.7 |           72180.7 |                97656.2 |         12 |                  8% |
| fc8.compute_core.fc_preadapt.conversion                                                   |     72180.7 |           72180.7 |               553385.4 |         22 |                  8% |
| fc24.compute_core.fc_preadapt.fcint.DTOS                                                  |     72180.7 |           72180.7 |               553385.4 |         86 |                  8% |
| fc8.compute_core.fc_preadapt.conversion.CONVERSION0                                       |     72180.7 |           72180.7 |               553385.4 |         22 |                  8% |
| fc8.compute_core.fc_preadapt.fcint.DTOS                                                   |     72180.7 |           72180.7 |               553385.4 |         22 |                  8% |
| fc24.compute_core.fc_preadapt.fcint.DTOS.DTOS                                             |     72180.7 |           72180.7 |               553385.4 |         86 |                  8% |
| buf.attention8.rxkv.sk_clone_rx                                                           |     73784.7 |           73784.7 |               100615.5 |          4 |                  8% |
| fc8.compute_core.fc_postadapt.fcint_d.DTOS.DTOS                                           |     73784.7 |           73784.7 |                97656.2 |         31 |                  8% |
| attention6.compute_core.attn_in_fwd.attn_in_adapter_core                                  |     73784.7 |           73784.7 |                85136.2 |         10 |                  8% |
| buf.attention6.rxkv.sk_clone_rx                                                           |     73784.7 |           73784.7 |               100615.5 |         20 |                  2% |
| attention9.compute_core.attn_in_fwd.attn_in_adapter_core                                  |     73784.7 |           73784.7 |                85136.2 |         10 |                  8% |
| fc8.compute_core.fc_postadapt.fcint_d.DTOS                                                |     73784.7 |           73784.7 |                97656.2 |         31 |                  8% |
| buf.attention8.rxkv2.sk_clone_rx                                                          |     73784.7 |           73784.7 |               100615.5 |          4 |                  8% |
| fc8.compute_core.fc_postadapt.fcint_d                                                     |     73784.7 |           73784.7 |                97656.2 |         31 |                  8% |
| attention8.compute_core.kv_buf_rc.sk_1                                                    |     73784.7 |           73784.7 |               100615.5 |          8 |                  8% |
| buf.attention6.rxkv2.sk_clone_rx                                                          |     73784.7 |           73784.7 |               100615.5 |         20 |                  2% |
| attention13.compute_core.fc_buf_rc                                                        |     73784.7 |           73784.7 |               138346.4 |         12 |                  8% |
| buf.attention9.rxkv.sk_clone_rx                                                           |     73784.7 |           73784.7 |               100615.5 |          8 |                  4% |
| buf.attention9.rxkv2.sk_clone_rx                                                          |     73784.7 |           73784.7 |               100615.5 |         18 |                  2% |
| buf.attention5.rxkv2.sk_clone_tx                                                          |     73784.7 |           73784.7 |               100615.5 |          4 |                  8% |
| buf.attention9.rxkv2.sk_clone_tx                                                          |     73784.7 |           73784.7 |               100615.5 |         18 |                  2% |
| buf.attention5.rxkv.sk_clone_rx                                                           |     73784.7 |           73784.7 |               100615.5 |         20 |                  2% |
| buf.attention5.rxkv2.sk_clone_rx                                                          |     73784.7 |           73784.7 |               100615.5 |          4 |                  8% |
| buf.attention10.rxkv2.sk_clone_tx                                                         |     73784.7 |           73784.7 |               100615.5 |         22 |                  1% |
| buf.attention8.rxkv.sk_clone_tx                                                           |     73784.7 |           73784.7 |               100615.5 |          4 |                  8% |
| buf.attention7.rxkv.sk_clone_tx                                                           |     73784.7 |           73784.7 |               100615.5 |          8 |                  4% |
| attention6.compute_core.attn_in_fwd                                                       |     73784.7 |           73784.7 |                85136.2 |         10 |                  8% |
| buf.attention7.rxkv2.sk_clone_rx                                                          |     73784.7 |           73784.7 |               100615.5 |         12 |                  3% |
| buf.attention7.rxkv.sk_clone_rx                                                           |     73784.7 |           73784.7 |               100615.5 |          8 |                  4% |
| attention9.compute_core.attn_in_fwd                                                       |     73784.7 |           73784.7 |                85136.2 |         10 |                  8% |
| buf.attention10.rxkv2.sk_clone_rx                                                         |     73784.7 |           73784.7 |               100615.5 |         22 |                  1% |
| buf.attention7.rxkv2.sk_clone_tx                                                          |     73784.7 |           73784.7 |               100615.5 |         12 |                  3% |
| buf.attention8.rxkv2.sk_clone_tx                                                          |     73784.7 |           73784.7 |               100615.5 |          4 |                  8% |
| attention18.compute_core.fc_buf_rc                                                        |     73784.7 |           73784.7 |               138346.4 |         12 |                  8% |
| buf.attention7.rxq2.BUFK                                                                  |     75461.6 |          188654.1 |                75461.6 |         18 |                  3% |
| buf.attention16.rxqkv2.BUFK                                                               |     75461.6 |          716885.7 |                75461.6 |         60 |                  1% |
| buf.attention18.rxqkv2.BUFK                                                               |     75461.6 |          867809.2 |                75461.6 |         72 |                  1% |
| buf.fc14.rxact2.BUFK                                                                      |     75461.6 |          415039.1 |                75461.6 |         36 |                  1% |
| buf.fc10.rxact2.BUFK                                                                      |     75461.6 |          565962.4 |                75461.6 |         48 |                  1% |
| buf.fc20.rxact2.BUFK                                                                      |     75461.6 |          188654.1 |                75461.6 |         18 |                  3% |
| buf.attention17.rxqkv2.BUFK                                                               |     75461.6 |          792347.4 |                75461.6 |         66 |                  1% |
| buf.attention15.rxqkv2.BUFK                                                               |     75461.6 |          641424.1 |                75461.6 |         54 |                  1% |
| buf.attention11.rxqkv2.BUFK                                                               |     75461.6 |          188654.1 |                75461.6 |         18 |                  3% |
| buf.attention6.rxq2.BUFK                                                                  |     75461.6 |          113192.5 |                75461.6 |         12 |                  4% |
| buf.attention8.rxq2.BUFK                                                                  |     75461.6 |          264115.8 |                75461.6 |         24 |                  2% |
| buf.attention2.rxqkv2.BUFK                                                                |     75461.6 |          113192.5 |                75461.6 |         12 |                  4% |
| buf.attention3.rxqkv2.BUFK                                                                |     75461.6 |          943270.7 |                75461.6 |         78 |                  1% |
| buf.fc18.rxact2.BUFK                                                                      |     75461.6 |          264115.8 |                75461.6 |         24 |                  2% |
| buf.attention14.rxqkv2.BUFK                                                               |     75461.6 |          565962.4 |                75461.6 |         48 |                  1% |
| buf.attention9.rxq2.BUFK                                                                  |     75461.6 |          339577.4 |                75461.6 |         30 |                  2% |
| buf.attention10.rxq2.BUFK                                                                 |     75461.6 |          415039.1 |                75461.6 |         36 |                  1% |
| buf.fc8.rxact2.BUFK                                                                       |     75461.6 |          641424.1 |                75461.6 |         54 |                  1% |
| buf.attention4.rxqkv2.BUFK                                                                |     75461.6 |          490500.8 |                75461.6 |         42 |                  1% |
| buf.fc23.rxact2.BUFK                                                                      |     75461.6 |          113192.5 |                75461.6 |         12 |                  4% |
| buf.attention12.rxqkv2.BUFK                                                               |     75461.6 |          339577.4 |                75461.6 |         30 |                  2% |
| buf.fc6.rxact2.BUFK                                                                       |     75461.6 |          792347.4 |                75461.6 |         66 |                  1% |
| buf.attention1.rxqkv2.BUFK                                                                |     75461.6 |          264115.8 |                75461.6 |         24 |                  2% |
| buf.fc16.rxact2.BUFK                                                                      |     75461.6 |          377308.3 |                75461.6 |         33 |                  1% |
| buf.fc3.rxact2.BUFK                                                                       |     75461.6 |          716885.7 |                75461.6 |         60 |                  1% |
| attention8.compute_core.attn_mask_fwd.dropout                                             |     75892.9 |           75892.9 |                     -- |         64 |                  8% |
| attention8.compute_core.attn_mask_fwd                                                     |     75892.9 |           75892.9 |               830078.1 |        128 |                  4% |
| attention8.compute_core.attn_mask_bwd                                                     |     75892.9 |           75892.9 |               830078.1 |        128 |                  4% |
| attention8.compute_core.attn_mask_bwd.dropout                                             |     75892.9 |           75892.9 |                     -- |         64 |                  8% |
| attention14.compute_core.attn_del                                                         |     77006.7 |           77006.7 |               118582.6 |         22 |                  8% |
| attention9.compute_core.attn_delta_conv                                                   |     77216.6 |           77216.6 |               207519.5 |         16 |                  8% |
| attention18.compute_core.attn_buf_rc.sk_0                                                 |     77216.6 |           77216.6 |                97656.2 |         12 |                  8% |
| layer_norm28.fan_1.oned_fan.fanin0                                                        |     77216.6 |           77216.6 |                79055.1 |         13 |                  8% |
| attention6.compute_core.attn_delta_conv                                                   |     77216.6 |           77216.6 |               207519.5 |         16 |                  8% |
| attention11.compute_core.attn_delta_conv                                                  |     77216.6 |           77216.6 |               207519.5 |         16 |                  8% |
| attention12.compute_core.attn_delta_conv.CONVERSION1                                      |     77216.6 |           77216.6 |               207519.5 |          8 |                  8% |
| attention13.compute_core.attn_buf_rc.sk_0                                                 |     77216.6 |           77216.6 |                97656.2 |         12 |                  8% |
| attention1.compute_core.attn_delta_conv                                                   |     77216.6 |           77216.6 |               207519.5 |         16 |                  8% |
| fc11.fan_0.oned_fan.fanin0                                                                |     77216.6 |           77216.6 |               114493.5 |         52 |                  8% |
| fc19.fan_0.oned_fan.fanin0                                                                |     77216.6 |           77216.6 |               114493.5 |         52 |                  8% |
| fc17.fan_0.oned_fan.fanin0                                                                |     77216.6 |           77216.6 |               114493.5 |         52 |                  8% |
| fc25.compute_core.fc_preadapt.fcint.STOD                                                  |     77216.6 |           77216.6 |               207519.5 |          8 |                  8% |
| fc7.fan_0.oned_fan.fanin0                                                                 |     77216.6 |           77216.6 |               114493.5 |         52 |                  8% |
| attention8.compute_core.kv_buf_rc.sk_0                                                    |     79055.1 |           79055.1 |               100615.5 |          8 |                  7% |
| attention13.compute_core.attn_mask_fwd                                                    |     79291.0 |           79291.0 |               830078.1 |        128 |                  4% |
| attention18.compute_core.attn_mask_fwd                                                    |     79291.0 |           79291.0 |               830078.1 |        128 |                  4% |
| attention18.compute_core.attn_mask_bwd                                                    |     79291.0 |           79291.0 |               830078.1 |        128 |                  4% |
| attention13.compute_core.attn_mask_bwd.dropout                                            |     79291.0 |           79291.0 |                     -- |         64 |                  7% |
| attention13.compute_core.attn_mask_fwd.dropout                                            |     79291.0 |           79291.0 |                     -- |         64 |                  7% |
| attention18.compute_core.attn_mask_bwd.dropout                                            |     79291.0 |           79291.0 |                     -- |         64 |                  7% |
| attention13.compute_core.attn_mask_bwd                                                    |     79291.0 |           79291.0 |               830078.1 |        128 |                  4% |
| attention18.compute_core.attn_mask_fwd.dropout                                            |     79291.0 |           79291.0 |                     -- |         64 |                  7% |
| buf.attention9.rxkv.sk_clone_tx                                                           |     80983.2 |           80983.2 |               100615.5 |          8 |                  4% |
| buf.attention6.rxkv2.sk_clone_tx                                                          |     80983.2 |           80983.2 |               100615.5 |         20 |                  1% |
| buf.attention6.rxkv.sk_clone_tx                                                           |     80983.2 |           80983.2 |               100615.5 |         20 |                  1% |
| buf.attention5.rxkv.sk_clone_tx                                                           |     80983.2 |           80983.2 |               100615.5 |         20 |                  1% |
| fc19.compute_core.fc_preadapt.fcint.FIFO                                                  |     83007.8 |           83007.8 |               166015.6 |         52 |                  7% |
| fc7.compute_core.fc_preadapt.fcint.FIFO                                                   |     83007.8 |           83007.8 |               166015.6 |         52 |                  7% |
| fc11.compute_core.fc_preadapt.fcint.FIFO                                                  |     83007.8 |           83007.8 |               166015.6 |         52 |                  7% |
| fc17.compute_core.fc_preadapt.fcint.FIFO                                                  |     83007.8 |           83007.8 |               166015.6 |         52 |                  7% |
| emb1.compute_core.embed.optimizer_emb.optimizer_emb_gather_gc                             |     83768.6 |           83768.6 |                84275.2 |       3363 |                  7% |
| emb2.compute_core.embed.optimizer_emb.optimizer_emb_gather_gc                             |     84644.5 |           84644.5 |                85161.8 |       3328 |                  7% |
| fc18.compute_core.fc_postadapt.fcint_d.DTOS.DTOS                                          |     85136.2 |           85136.2 |               118582.6 |         37 |                  7% |
| fc18.compute_core.fc_postadapt.fcint_d                                                    |     85136.2 |           85136.2 |               118582.6 |         37 |                  7% |
| attention15.compute_core.fc_buf_rc                                                        |     85136.2 |           85136.2 |               184461.8 |         16 |                  7% |
| fc10.compute_core.fc_postadapt.fcint_d.DTOS                                               |     85136.2 |           85136.2 |               118582.6 |         37 |                  7% |
| attention10.compute_core.fc_buf_rc                                                        |     85136.2 |           85136.2 |               184461.8 |         16 |                  7% |
| attention2.compute_core.fc_buf_rc                                                         |     85136.2 |           85136.2 |               184461.8 |         16 |                  7% |
| fc13.fan_0.oned_fan.fanin0                                                                |     85136.2 |           85136.2 |               110677.1 |         64 |                  7% |
| fc21.fan_0.oned_fan.fanin0                                                                |     85136.2 |           85136.2 |               110677.1 |         64 |                  7% |
| attention3.compute_core.fc_buf_rc                                                         |     85136.2 |           85136.2 |               184461.8 |         16 |                  7% |
| fc10.compute_core.fc_postadapt.fcint_d                                                    |     85136.2 |           85136.2 |               118582.6 |         37 |                  7% |
| fc18.compute_core.fc_postadapt.fcint_d.DTOS                                               |     85136.2 |           85136.2 |               118582.6 |         37 |                  7% |
| attention9.compute_core.kv_buf_rc.sk_1                                                    |     85136.2 |           85136.2 |               122974.5 |         10 |                  7% |
| attention6.compute_core.kv_buf_rc.sk_1                                                    |     85136.2 |           85136.2 |               122974.5 |         10 |                  7% |
| fc10.compute_core.fc_postadapt.fcint_d.DTOS.DTOS                                          |     85136.2 |           85136.2 |               118582.6 |         37 |                  7% |
| fc15.compute_core.fc_preadapt.fcint.STOD                                                  |     85136.2 |           85136.2 |               237165.2 |         37 |                  7% |
| fc5.fan_0.oned_fan.fanin0                                                                 |     85136.2 |           85136.2 |               110677.1 |         64 |                  7% |
| attention7.compute_core.attn_buf_rc                                                       |     85136.2 |           85136.2 |               184461.8 |         16 |                  7% |
| attention5.compute_core.attn_buf_rc                                                       |     85136.2 |           85136.2 |               184461.8 |         16 |                  7% |
| attention17.compute_core.fc_buf_rc                                                        |     85136.2 |           85136.2 |               184461.8 |         16 |                  7% |
| attention5.compute_core.fc_buf_rc                                                         |     85136.2 |           85136.2 |               184461.8 |         16 |                  7% |
| attention7.compute_core.fc_buf_rc                                                         |     85136.2 |           85136.2 |               184461.8 |         16 |                  7% |
| attention4.compute_core.fc_buf_rc                                                         |     85136.2 |           85136.2 |               184461.8 |         16 |                  7% |
| attention16.compute_core.fc_buf_rc                                                        |     85136.2 |           85136.2 |               184461.8 |         16 |                  7% |
| attention10.compute_core.attn_buf_rc                                                      |     85136.2 |           85136.2 |               184461.8 |         16 |                  7% |
| fc22.compute_core.fc_preadapt.fcint.DTOS.DTOS                                             |     87376.6 |           87376.6 |              1660156.2 |         64 |                  7% |
| attention18.compute_core.attn_in_fwd.attn_in_adapter_core                                 |     87376.6 |           87376.6 |               100615.5 |         12 |                  7% |
| attention13.compute_core.attn_in_fwd                                                      |     87376.6 |           87376.6 |               100615.5 |         12 |                  7% |
| fc22.compute_core.fc_preadapt.conversion                                                  |     87376.6 |           87376.6 |              1660156.2 |         64 |                  7% |
| fc24.compute_core.fc_postadapt.delta_dtos                                                 |     87376.6 |           87376.6 |                87376.6 |          7 |                  7% |
| attention18.compute_core.attn_in_fwd                                                      |     87376.6 |           87376.6 |               100615.5 |         12 |                  7% |
| attention13.compute_core.attn_in_fwd.attn_in_adapter_core                                 |     87376.6 |           87376.6 |               100615.5 |         12 |                  7% |
| fc22.compute_core.fc_preadapt.conversion.CONVERSION0                                      |     87376.6 |           87376.6 |              1660156.2 |         64 |                  7% |
| fc24.compute_core.fc_postadapt.delta_dtos.CONVERSION0                                     |     87376.6 |           87376.6 |                87376.6 |          7 |                  7% |
| fc22.compute_core.fc_preadapt.fcint.DTOS                                                  |     87376.6 |           87376.6 |              1660156.2 |         64 |                  7% |
| strip_padding1.strip_padding_core                                                         |     89738.2 |           89738.2 |              3307393.0 |          1 |                  7% |
| strip_padding1                                                                            |     89738.2 |           89738.2 |              3307393.0 |          1 |                  7% |
| strip_padding1.strip_padding_core.sk_strip_padding_0                                      |     89738.2 |           89738.2 |              3307393.0 |          1 |                  7% |
| strip_padding3                                                                            |     89738.2 |           89738.2 |              3307393.0 |          1 |                  7% |
| attention17.compute_core.attn_buf_rc.sk_1                                                 |     89738.2 |           89738.2 |               132812.5 |         16 |                  7% |
| strip_padding2.strip_padding_core.sk_strip_padding_0                                      |     89738.2 |           89738.2 |              3307393.0 |          1 |                  7% |
| attention15.compute_core.attn_buf_rc.sk_1                                                 |     89738.2 |           89738.2 |               132812.5 |         16 |                  7% |
| strip_padding                                                                             |     89738.2 |           89738.2 |              3307393.0 |          1 |                  7% |
| strip_padding.strip_padding_core.sk_strip_padding_0                                       |     89738.2 |           89738.2 |              3307393.0 |          1 |                  7% |
| attention16.compute_core.attn_buf_rc.sk_1                                                 |     89738.2 |           89738.2 |               132812.5 |         16 |                  7% |
| strip_padding2                                                                            |     89738.2 |           89738.2 |              3307393.0 |          1 |                  7% |
| strip_padding4.strip_padding_core                                                         |     89738.2 |           89738.2 |              3307393.0 |          1 |                  7% |
| strip_padding3.strip_padding_core.sk_strip_padding_0                                      |     89738.2 |           89738.2 |              3307393.0 |          1 |                  7% |
| strip_padding3.strip_padding_core                                                         |     89738.2 |           89738.2 |              3307393.0 |          1 |                  7% |
| attention2.compute_core.attn_buf_rc.sk_1                                                  |     89738.2 |           89738.2 |               132812.5 |         16 |                  7% |
| strip_padding4.strip_padding_core.sk_strip_padding_0                                      |     89738.2 |           89738.2 |              3307393.0 |          1 |                  7% |
| attention3.compute_core.attn_buf_rc.sk_1                                                  |     89738.2 |           89738.2 |               132812.5 |         16 |                  7% |
| attention4.compute_core.attn_buf_rc.sk_1                                                  |     89738.2 |           89738.2 |               132812.5 |         16 |                  7% |
| strip_padding2.strip_padding_core                                                         |     89738.2 |           89738.2 |              3307393.0 |          1 |                  7% |
| strip_padding4                                                                            |     89738.2 |           89738.2 |              3307393.0 |          1 |                  7% |
| strip_padding.strip_padding_core                                                          |     89738.2 |           89738.2 |              3307393.0 |          1 |                  7% |
| attention1.compute_core.attn_del                                                          |     91931.6 |           91931.6 |               166015.6 |         32 |                  6% |
| attention11.compute_core.attn_del                                                         |     91931.6 |           91931.6 |               166015.6 |         32 |                  6% |
| attention6.compute_core.kv_buf_rc.sk_0                                                    |     92230.9 |           92230.9 |               122974.5 |         10 |                  6% |
| attention9.compute_core.kv_buf_rc.sk_0                                                    |     92230.9 |           92230.9 |               122974.5 |         10 |                  6% |
| attention10.compute_core.attn_kvdelta_conv                                                |     94866.1 |           94866.1 |               276692.7 |         22 |                  6% |
| fc16.compute_core.fc_preadapt.fcint.STOD                                                  |     94866.1 |           94866.1 |               276692.7 |         11 |                  6% |
| attention5.compute_core.attn_delta_conv.CONVERSION0                                       |     94866.1 |           94866.1 |               276692.7 |         11 |                  6% |
| fc23.compute_core.fc_preadapt.fcint.STOD                                                  |     94866.1 |           94866.1 |               276692.7 |         11 |                  6% |
| attention14.compute_core.fc_buf_rc                                                        |     94866.1 |           94866.1 |               237165.2 |         22 |                  6% |
| fc20.compute_core.fc_preadapt.fcint.STOD                                                  |     94866.1 |           94866.1 |               276692.7 |         11 |                  6% |
| attention10.compute_core.attn_delta_conv.CONVERSION0                                      |     94866.1 |           94866.1 |               276692.7 |         11 |                  6% |
| fc14.compute_core.fc_preadapt.fcint.STOD                                                  |     94866.1 |           94866.1 |               276692.7 |         11 |                  6% |
| attention5.compute_core.attn_kvdelta_conv                                                 |     94866.1 |           94866.1 |               276692.7 |         22 |                  6% |
| attention14.compute_core.attn_delta_conv                                                  |     94866.1 |           94866.1 |               276692.7 |         22 |                  6% |
| attention7.compute_core.attn_kvdelta_conv                                                 |     94866.1 |           94866.1 |               276692.7 |         22 |                  6% |
| fc3.compute_core.fc_preadapt.fcint.STOD                                                   |     94866.1 |           94866.1 |               276692.7 |         11 |                  6% |
| fc24.fan_0.oned_fan.fanin0                                                                |     94866.1 |           94866.1 |               118582.6 |         86 |                  6% |
| attention7.compute_core.attn_delta_conv.CONVERSION0                                       |     94866.1 |           94866.1 |               276692.7 |         11 |                  6% |
| fc4.compute_core.fc_preadapt.fcint.STOD                                                   |     94866.1 |           94866.1 |               276692.7 |         43 |                  6% |
| attention12.compute_core.attn_buf_rc                                                      |     94866.1 |           94866.1 |               237165.2 |         64 |                  6% |
| attention17.compute_core.attn_buf_rc.sk_0                                                 |     97656.2 |           97656.2 |               132812.5 |         16 |                  6% |
| buf.attention13.rxattnbuf.dedicated                                                       |     97656.2 |          390625.0 |                97656.2 |         96 |                  1% |
| buf.attention5.rxkvbuf.dedicated.BUFK                                                     |     97656.2 |           97656.2 |               195312.5 |         16 |                  6% |
| buf.attention5.rxkvbuf.dedicated                                                          |     97656.2 |           97656.2 |               195312.5 |         16 |                  6% |
| attention15.compute_core.attn_buf_rc.sk_0                                                 |     97656.2 |           97656.2 |               132812.5 |         16 |                  6% |
| fc8.compute_core.fc_postadapt.delta_dtos.CONVERSION0                                      |     97656.2 |           97656.2 |                97656.2 |         31 |                  6% |
| buf.attention13.rxattnbuf.dedicated.BUFK                                                  |     97656.2 |          390625.0 |                97656.2 |         96 |                  1% |
| attention4.compute_core.attn_buf_rc.sk_0                                                  |     97656.2 |           97656.2 |               132812.5 |         16 |                  6% |
| buf.attention18.rxattnbuf.dedicated.BUFK                                                  |     97656.2 |          927734.5 |                97656.2 |        228 |                  1% |
| attention16.compute_core.attn_buf_rc.sk_0                                                 |     97656.2 |           97656.2 |               132812.5 |         16 |                  6% |
| buf.attention18.rxattnbuf.dedicated                                                       |     97656.2 |          927734.5 |                97656.2 |        228 |                  1% |
| attention3.compute_core.attn_buf_rc.sk_0                                                  |     97656.2 |           97656.2 |               132812.5 |         16 |                  6% |
| attention2.compute_core.attn_buf_rc.sk_0                                                  |     97656.2 |           97656.2 |               132812.5 |         16 |                  6% |
| fc8.compute_core.fc_postadapt.delta_dtos                                                  |     97656.2 |           97656.2 |                97656.2 |         31 |                  6% |
| buf.attention8.rxkvbuf.dedicated.BUFK                                                     |    100615.5 |          301846.6 |               100615.5 |         48 |                  2% |
| fc19.compute_core.fc_postadapt.fcint_d.DTOS.DTOS                                          |    100615.5 |          100615.5 |               150923.3 |         12 |                  6% |
| buf.attention7.rxkv.BUFK                                                                  |    100615.5 |          150923.3 |               100615.5 |         16 |                  3% |
| buf.attention8.rxkv.BUFK                                                                  |    100615.5 |          100615.5 |               100615.5 |         12 |                  4% |
| fc17.compute_core.fc_postadapt.fcint_d.DTOS                                               |    100615.5 |          100615.5 |               150923.3 |         12 |                  6% |
| fc19.compute_core.fc_postadapt.fcint_d                                                    |    100615.5 |          100615.5 |               150923.3 |         12 |                  6% |
| fc17.compute_core.fc_postadapt.fcint_d.DTOS.DTOS                                          |    100615.5 |          100615.5 |               150923.3 |         12 |                  6% |
| buf.attention8.rxkvbuf.dedicated                                                          |    100615.5 |          301846.6 |               100615.5 |         48 |                  2% |
| fc19.compute_core.fc_postadapt.fcint_d.DTOS                                               |    100615.5 |          100615.5 |               150923.3 |         12 |                  6% |
| buf.attention9.rxkv2.BUFK                                                                 |    100615.5 |          402462.1 |               100615.5 |         36 |                  1% |
| buf.attention8.rxkv2.BUFK                                                                 |    100615.5 |          352154.4 |               100615.5 |         32 |                  1% |
| buf.attention10.rxkv2.BUFK                                                                |    100615.5 |          503077.7 |               100615.5 |         44 |                  1% |
| buf.attention5.rxkv2.BUFK                                                                 |    100615.5 |          100615.5 |               100615.5 |         12 |                  4% |
| fc17.compute_core.fc_postadapt.fcint_d                                                    |    100615.5 |          100615.5 |               150923.3 |         12 |                  6% |
| buf.attention7.rxkv2.BUFK                                                                 |    100615.5 |          251538.8 |               100615.5 |         24 |                  2% |
| fc13.compute_core.fc_preadapt.fcint.FIFO                                                  |    103759.8 |          103759.8 |               207519.5 |         64 |                  6% |
| fc5.compute_core.fc_preadapt.fcint.FIFO                                                   |    103759.8 |          103759.8 |               207519.5 |         64 |                  6% |
| fc21.compute_core.fc_preadapt.fcint.FIFO                                                  |    103759.8 |          103759.8 |               207519.5 |         64 |                  6% |
| attention12.compute_core.attn_delta_conv.CONVERSION0                                      |    103759.8 |          103759.8 |               207519.5 |          8 |                  6% |
| attention11.compute_core.fc_buf_rc                                                        |    107106.9 |          107106.9 |               332031.2 |         32 |                  5% |
| fc6.compute_core.fc_preadapt.fcint.STOD                                                   |    107106.9 |          107106.9 |               332031.2 |         13 |                  5% |
| attention1.compute_core.fc_buf_rc                                                         |    107106.9 |          107106.9 |               332031.2 |         32 |                  5% |
| fc12.compute_core.fc_preadapt.fcint.STOD                                                  |    107106.9 |          107106.9 |               332031.2 |         13 |                  5% |
| fc19.compute_core.fc_preadapt.fcint.STOD                                                  |    107106.9 |          107106.9 |               332031.2 |         52 |                  5% |
| fc7.compute_core.fc_preadapt.fcint.STOD                                                   |    107106.9 |          107106.9 |               332031.2 |         52 |                  5% |
| attention14.compute_core.attn_buf_rc.sk_1                                                 |    107106.9 |          107106.9 |               174753.3 |         22 |                  5% |
| fc17.compute_core.fc_preadapt.fcint.STOD                                                  |    107106.9 |          107106.9 |               332031.2 |         52 |                  5% |
| fc11.compute_core.fc_preadapt.fcint.STOD                                                  |    107106.9 |          107106.9 |               332031.2 |         52 |                  5% |
| pos_encoding2.compute_core.embed.embed.embed.serialize                                    |    108280.3 |                -- |               108280.3 |          9 |                  0% |
| attention12.compute_core.attn_del                                                         |    114032.7 |          114032.7 |               276692.7 |         64 |                  5% |
| attention8.compute_core.fc_buf_rc.sk_1                                                    |    114493.5 |          114493.5 |               195312.5 |          8 |                  5% |
| fc3.compute_core.fc_postadapt.fcint_d.DTOS                                                |    114493.5 |          114493.5 |               184461.8 |         57 |                  5% |
| fc3.compute_core.fc_postadapt.fcint_d.DTOS.DTOS                                           |    114493.5 |          114493.5 |               184461.8 |         57 |                  5% |
| fc4.compute_core.fc_postadapt.fcint_d.DTOS.DTOS                                           |    114493.5 |          114493.5 |               184461.8 |         15 |                  5% |
| fc4.compute_core.fc_postadapt.fcint_d                                                     |    114493.5 |          114493.5 |               184461.8 |         15 |                  5% |
| attention8.compute_core.attn_buf_rc.sk_1                                                  |    114493.5 |          114493.5 |               195312.5 |          8 |                  5% |
| attention7.compute_core.kv_buf_rc.sk_1                                                    |    114493.5 |          114493.5 |               195312.5 |         16 |                  5% |
| attention10.compute_core.kv_buf_rc.sk_1                                                   |    114493.5 |          114493.5 |               195312.5 |         16 |                  5% |
| fc3.compute_core.fc_postadapt.fcint_d                                                     |    114493.5 |          114493.5 |               184461.8 |         57 |                  5% |
| fc4.compute_core.fc_postadapt.fcint_d.DTOS                                                |    114493.5 |          114493.5 |               184461.8 |         15 |                  5% |
| attention5.compute_core.kv_buf_rc.sk_1                                                    |    114493.5 |          114493.5 |               195312.5 |         16 |                  5% |
| attention4.compute_core.attn_in_fwd                                                       |    118582.6 |          118582.6 |               138346.4 |         16 |                  5% |
| attention7.compute_core.attn_in_fwd.attn_in_adapter_core                                  |    118582.6 |          118582.6 |               138346.4 |         16 |                  5% |
| attention16.compute_core.attn_in_fwd                                                      |    118582.6 |          118582.6 |               138346.4 |         16 |                  5% |
| fc18.compute_core.fc_postadapt.delta_dtos                                                 |    118582.6 |          118582.6 |               118582.6 |         37 |                  5% |
